84,1,0,0,0,1,1,0,0,0,0,1,0,0,0
85,0,1,0,0,0,0,1,0,0,0,0,0,1,0
86,1,0,0,0,0,1,0,0,0,0,1,0,0,0
87,1,0,0,1,0,0,0,0,0,0,1,0,0,0
88,1,0,0,0,0,1,0,0,0,0,1,0,0,0
89,1,0,0,0,1,1,0,0,0,0,1,0,0,0
90,0,0,1,0,1,0,0,0,0,0,1,0,0,0
91,0,0,1,0,1,0,0,0,0,0,1,0,0,0
92,0,0,1,0,1,0,0,0,0,0,1,0,0,0
93,1,0,0,0,1,1,0,0,0,0,1,0,0,0
94,0,1,0,0,1,1,0,0,0,0,0,0,1,0
95,0,0,1,0,1,0,0,0,0,0,1,0,0,0
96,0,1,0,0,0,1,0,0,0,0,0,0,1,0
97,0,0,1,0,1,0,0,0,0,0,0,0,0,1
98,0,0,1,0,1,0,0,0,0,0,0,0,0,1
99,0,0,1,1,0,0,0,0,0,0,0,1,0,0
100,1,0,0,0,0,1,0,0,0,0,1,0,0,0
101,1,0,0,0,0,1,0,0,0,0,1,0,0,0
102,0,0,1,1,0,0,0,0,0,0,0,1,0,0
103,1,0,0,0,0,1,0,0,0,0,1,0,0,0
104,0,1,0,0,0,1,0,0,0,0,0,0,1,0
105,1,0,0,0,0,1,0,0,0,0,1,0,0,0
106,0,0,1,0,1,0,0,0,0,0,1,0,0,0
107,1,0,0,0,0,1,0,0,0,0,1,0,0,0
108,0,1,0,0,0,1,0,0,0,0,0,0,1,0
109,0,0,1,0,0,0,0,0,0,1,0,1,0,0
110,0,0,1,0,1,0,0,0,0,0,0,0,0,1
111,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112,1,0,0,0,1,1,0,0,0,0,1,0,0,0
113,0,0,1,0,1,0,0,0,0,0,0,1,0,0
114,0,1,0,0,1,1,0,0,0,0,0,0,1,0
115,1,0,0,1,0,1,0,0,0,0,1,0,0,0
116,1,0,0,1,0,0,0,0,0,0,1,0,0,0
117,0,1,0,0,0,1,1,0,0,0,0,0,1,0
118,0,1,0,0,0,1,0,0,0,0,0,0,1,0
119,0,1,0,0,0,1,0,0,0,0,0,0,1,0
120,1,0,0,0,1,1,0,0,0,0,1,0,0,0
121,1,0,0,0,0,1,0,0,0,0,1,0,0,0
122,0,1,0,0,0,1,1,0,0,0,0,0,1,0
123,1,0,0,0,0,1,0,0,0,0,1,0,0,0
124,1,0,0,0,0,1,0,0,0,0,1,0,0,0
125,1,0,0,0,0,1,0,0,0,0,1,0,0,0
126,1,0,0,0,0,1,0,0,0,0,1,0,0,0
127,1,0,0,0,0,1,0,0,0,0,1,0,0,0
128,1,0,0,0,0,1,0,0,0,0,1,0,0,0
129,0,0,1,1,0,0,0,0,0,0,0,1,0,0
130,1,0,0,0,0,1,0,0,0,0,1,0,0,0
131,1,0,0,0,0,1,0,0,0,0,1,0,0,0
132,1,0,0,0,0,1,0,0,0,0,1,0,0,0
133,1,0,0,0,0,1,0,0,0,0,1,0,0,0
134,1,0,0,0,0,1,0,0,0,0,1,0,0,0
135,0,1,0,0,0,1,0,0,0,0,0,0,1,0
136,1,0,0,0,0,1,0,0,0,0,1,0,0,0
137,1,0,0,0,0,1,0,0,0,0,1,0,0,0
138,0,0,1,1,0,0,0,0,0,0,0,1,0,0
139,1,0,0,0,0,1,0,0,0,0,1,0,0,0
140,1,0,0,0,1,1,0,0,0,0,1,0,0,0
141,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142,1,0,0,0,1,1,0,0,0,0,1,0,0,0
143,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144,1,0,0,0,1,0,0,0,0,0,1,0,0,0
145,0,1,0,0,0,1,1,0,0,0,0,0,1,0
146,1,0,0,0,0,1,0,0,0,0,1,0,0,0
147,0,1,0,0,0,1,1,0,0,0,0,0,1,0
148,0,1,0,0,0,1,0,0,0,0,0,0,1,0
149,1,0,0,0,0,1,0,0,0,0,1,0,0,0
150,0,1,0,0,0,0,1,0,0,0,0,0,1,0
151,0,0,1,1,0,0,0,0,0,0,0,1,0,0
152,0,0,1,1,0,0,0,0,0,0,0,1,0,0
153,1,0,0,0,1,1,0,0,0,0,1,0,0,0
154,1,0,0,0,1,0,0,0,0,0,1,0,0,0
155,1,0,0,0,0,1,0,0,0,0,1,0,0,0
156,0,1,0,0,0,1,0,0,0,0,0,0,1,0
157,1,0,0,0,1,1,0,0,0,0,1,0,0,0
158,0,0,1,0,1,1,0,0,0,0,1,0,0,0
159,0,1,0,0,0,1,1,0,0,0,0,0,1,0
160,1,0,0,0,1,1,0,0,0,0,1,0,0,0
161,1,0,0,0,0,1,0,0,0,0,1,0,0,0
162,0,1,0,0,0,1,0,0,0,0,0,0,1,0
163,1,0,0,0,1,1,0,0,0,0,1,0,0,0
164,0,1,0,0,0,1,0,0,0,0,0,0,1,0
165,0,1,0,0,0,1,0,0,0,0,0,0,1,0
166,1,0,0,0,1,1,1,0,0,0,1,0,0,0
167,1,0,0,0,0,1,0,0,0,0,1,0,0,0
168,1,0,0,0,0,1,0,0,0,0,1,0,0,0
169,1,0,0,0,1,1,0,0,0,0,1,0,0,0
170,0,1,0,0,1,0,0,0,0,0,0,0,1,0
171,1,0,0,0,0,1,0,0,0,0,1,0,0,0
172,1,0,0,0,0,1,0,0,0,0,1,0,0,0
173,0,0,1,1,0,0,0,0,0,0,0,1,0,0
174,0,1,0,0,0,1,1,0,0,0,0,0,1,0
175,1,0,0,0,1,1,0,0,0,0,1,0,0,0
176,0,0,1,1,0,0,0,0,0,0,0,1,0,0
177,0,1,0,0,1,0,0,0,0,0,0,0,1,0
178,1,0,0,0,0,1,0,0,0,0,1,0,0,0
179,0,1,0,0,0,1,0,0,0,0,0,0,1,0
180,0,0,1,0,0,0,0,0,0,1,0,0,0,1
181,0,1,0,0,0,1,0,0,0,0,0,0,1,0
182,1,0,0,0,0,1,0,0,0,0,1,0,0,0
183,0,1,0,0,0,1,1,0,0,0,0,0,1,0
184,1,0,0,0,0,1,0,0,0,0,1,0,0,0
185,0,0,1,0,1,0,0,0,0,0,1,0,0,0
186,1,0,0,0,0,1,0,0,0,0,1,0,0,0
187,1,1,1,0,1,1,0,0,0,0,1,1,1,0
188,0,1,0,0,0,1,0,0,0,0,0,0,1,0
189,1,0,0,0,0,1,0,0,0,0,1,0,0,0
190,0,1,0,0,0,1,0,0,0,0,0,0,1,0
191,1,0,0,0,0,1,0,0,0,0,1,0,0,0
192,0,1,0,0,0,1,0,0,0,0,0,0,1,0
193,0,1,0,0,0,1,0,0,0,0,0,0,1,0
194,0,1,0,0,0,1,0,0,0,0,0,0,1,0
195,0,1,0,0,0,1,0,0,0,0,0,0,1,0
196,1,0,0,0,0,1,0,0,0,0,1,0,0,0
197,0,1,0,0,0,1,0,0,0,0,0,0,1,0
198,0,1,0,0,0,1,0,0,0,0,0,0,1,0
199,0,0,1,1,0,0,0,0,0,0,0,1,0,0
200,0,1,0,0,0,1,0,0,0,0,0,0,1,0
201,0,0,1,0,0,0,0,1,0,0,0,0,0,1
202,1,0,0,0,0,1,0,0,0,0,1,0,0,0
203,1,0,0,0,0,1,0,0,0,0,1,0,0,0
204,1,0,0,0,0,1,0,0,0,0,1,0,0,0
205,0,1,0,0,0,1,0,0,0,0,0,0,1,0
206,0,1,0,0,1,1,0,0,0,0,0,0,1,0
207,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208,0,1,0,0,1,0,0,0,0,0,0,0,1,0
209,1,0,0,0,0,1,0,0,0,0,1,0,0,0
210,1,0,0,0,0,1,0,0,0,0,1,0,0,0
211,1,0,0,0,0,1,0,0,0,0,1,0,0,0
212,0,1,0,0,0,0,1,0,0,0,0,0,1,0
213,0,1,0,0,0,0,1,0,0,0,0,1,0,0
214,0,1,0,0,0,1,0,0,0,0,0,0,1,0
215,0,1,0,0,0,0,1,0,0,0,0,0,1,0
216,1,0,0,0,0,1,0,0,0,0,1,0,0,0
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0,1,0,0,0,0,0,1,0,0,0,0,1,0
219,0,1,0,0,0,1,0,0,0,0,0,0,1,0
220,1,0,0,0,0,1,0,0,0,0,1,0,0,0
221,1,0,0,0,0,1,0,0,0,0,1,0,0,0
222,0,1,0,0,0,0,1,0,0,0,0,0,1,0
223,0,1,0,0,0,1,0,0,0,0,0,0,1,0
224,0,1,0,0,1,0,0,0,0,0,0,0,1,0
225,1,0,0,0,0,1,0,0,0,0,1,0,0,0
226,0,1,0,0,0,0,0,1,0,0,0,0,1,0
227,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228,0,1,0,0,0,1,0,0,0,0,0,0,1,0
229,1,0,0,0,0,1,0,0,0,0,1,0,0,0
230,0,1,0,0,0,1,0,0,0,0,0,0,1,0
231,0,1,0,0,0,1,0,0,0,0,0,0,1,0
232,0,0,1,0,0,0,0,1,0,0,0,1,0,0
233,0,1,0,0,0,1,0,0,0,0,0,0,1,0
234,0,1,0,0,0,1,0,0,0,0,0,0,1,0
235,0,1,0,1,0,0,0,0,0,0,0,1,1,0
236,0,0,1,1,0,0,0,0,0,0,0,1,0,0
237,0,0,1,1,0,0,0,0,0,0,0,1,0,0
238,1,0,0,0,0,0,0,1,0,0,1,0,0,0
239,0,0,1,1,0,0,0,0,0,0,0,1,0,0
240,0,1,0,0,0,1,0,0,0,0,0,0,1,0
241,0,0,1,0,0,0,0,0,0,1,0,0,0,1
242,0,1,0,1,0,1,0,0,0,0,0,0,1,0
243,1,0,0,0,0,1,0,0,0,0,1,0,0,0
244,1,0,0,0,0,1,0,0,0,0,1,0,0,0
245,0,1,0,0,0,1,0,0,0,1,0,0,1,0
246,0,1,0,0,0,1,0,0,0,0,0,0,1,0
247,0,1,0,0,0,0,0,0,0,1,0,0,1,0
248,0,1,0,0,0,0,0,0,0,1,0,0,1,0
249,0,1,0,0,0,1,0,0,0,0,0,0,1,0
250,0,1,0,0,0,1,0,0,0,0,0,0,1,0
251,0,1,0,0,0,1,0,0,0,0,0,0,1,0
252,0,1,0,0,0,1,0,0,0,0,0,0,1,0
253,0,0,1,1,0,0,0,0,0,0,0,1,0,0
254,0,1,0,0,0,1,0,0,0,0,0,0,1,0
255,0,1,0,0,0,1,0,0,0,0,0,0,1,0
256,0,1,0,0,0,1,0,0,0,0,0,0,1,0
257,1,0,0,0,1,1,0,0,0,0,1,0,0,0
258,0,1,0,0,0,0,0,0,0,1,0,0,1,0
259,0,1,0,0,0,1,0,0,0,0,0,0,1,0
260,0,1,0,0,0,0,0,0,1,0,0,0,1,0
261,1,1,0,0,0,1,0,0,0,0,1,0,1,0
262,1,0,0,0,0,1,0,0,0,0,1,0,0,0
263,1,0,0,0,0,1,0,0,0,0,1,0,0,0
264,0,1,0,0,0,1,0,0,0,0,0,1,0,0
265,1,0,0,0,0,1,0,0,0,0,0,0,0,1
266,1,0,0,0,0,1,0,0,0,0,1,0,0,0
267,1,0,0,0,0,1,0,0,0,0,1,0,0,0
268,0,1,0,0,0,0,0,0,0,1,0,0,1,0
269,0,1,0,0,0,1,0,0,0,0,0,0,1,0
270,1,0,0,0,0,1,0,0,0,0,1,0,0,0
271,0,1,0,0,0,1,0,0,0,0,0,0,1,0
272,0,1,0,0,0,1,0,0,0,0,0,1,0,0
273,0,1,0,0,0,0,0,0,0,1,0,0,1,0
274,0,1,0,0,0,1,0,0,0,0,0,0,1,0
275,1,0,0,0,0,1,0,0,0,0,1,0,0,0
276,1,0,0,0,0,1,0,0,0,0,1,0,0,0
277,1,0,0,1,0,0,0,0,0,0,0,1,0,0
278,1,0,0,0,0,1,0,0,0,0,1,0,0,0
279,1,0,0,0,0,1,0,0,0,0,1,0,0,0
280,0,1,0,0,0,1,0,0,0,0,0,0,1,0
281,0,1,0,0,0,1,0,0,0,0,0,0,1,0
282,1,0,0,0,0,1,0,0,0,0,1,0,0,0
283,0,1,0,0,0,1,0,0,0,0,0,0,1,0
284,0,1,0,0,0,0,0,0,0,1,0,0,1,0
285,0,1,0,0,0,1,0,0,0,0,0,0,1,0
286,0,0,1,0,0,0,0,0,0,1,0,0,0,1
287,0,1,0,0,0,1,0,0,0,0,0,0,1,0
288,1,1,0,0,0,1,0,0,0,0,0,0,1,0
289,0,1,0,0,0,1,0,0,0,0,0,0,1,0
290,0,1,0,0,0,1,0,0,0,0,0,1,0,0
291,0,1,0,0,0,1,0,0,0,0,0,0,1,0
292,0,1,0,0,0,1,0,0,0,0,0,0,1,0
293,0,1,0,0,0,0,0,0,0,1,0,0,1,0
294,0,1,0,0,0,1,0,0,0,0,0,0,1,0
295,1,0,0,0,0,1,0,0,0,0,1,0,0,0
296,0,1,0,0,0,1,0,0,0,0,0,0,1,0
297,0,1,0,0,0,1,0,0,0,0,0,0,1,0
298,0,1,0,0,0,1,0,0,0,0,0,0,1,0
299,0,0,1,0,0,0,0,0,0,1,0,0,0,1
300,0,0,1,1,0,0,0,0,0,0,0,1,0,0
301,0,1,0,0,0,1,0,0,0,0,0,0,1,0
302,0,1,0,0,0,1,0,0,0,0,0,0,1,0
303,0,1,0,0,0,1,0,0,0,0,0,0,1,0
304,1,0,0,0,0,1,0,0,0,0,1,0,0,0
305,1,0,0,0,1,1,0,0,0,0,1,0,0,0
306,0,1,0,0,0,0,0,0,0,1,0,0,1,0
307,1,0,0,0,1,1,0,0,0,0,1,0,0,0
308,1,0,0,0,1,1,0,0,0,0,1,0,0,0
309,1,0,0,0,1,1,0,0,0,0,1,0,0,0
310,1,0,0,0,1,1,0,0,0,0,1,0,0,0
311,1,0,0,0,0,1,0,0,0,0,1,0,0,0
312,1,0,0,0,0,1,0,0,0,0,1,0,0,0
313,1,1,0,0,1,1,0,0,0,0,1,0,1,0
314,1,0,0,0,1,1,0,0,0,0,1,0,0,0
315,1,0,0,0,1,1,0,0,0,0,1,0,0,0
316,1,0,0,0,0,1,0,0,0,0,1,0,0,0
317,0,0,1,0,0,0,0,0,0,1,0,0,0,1
318,0,1,0,1,0,0,1,0,0,0,0,0,1,0
319,1,0,0,1,0,0,0,0,0,0,0,1,0,0
320,0,0,1,0,0,0,0,0,0,1,0,0,0,1
321,0,1,0,0,1,0,0,0,0,0,0,0,1,0
322,0,0,0,0,0,0,0,0,0,1,0,0,0,1
323,0,0,1,0,0,0,0,0,0,1,0,0,0,1
324,0,0,1,1,0,0,0,0,0,0,0,0,0,1
325,0,1,0,0,1,1,0,0,0,0,0,0,1,0
326,0,1,0,0,0,1,1,0,0,0,0,0,1,0
327,1,0,0,0,0,1,0,0,0,0,1,0,0,0
328,0,0,1,0,0,0,0,0,0,1,0,0,0,1
329,0,1,0,0,1,0,1,0,0,0,0,0,1,0
330,0,0,1,0,0,0,0,0,0,1,0,0,0,1
331,0,0,1,0,0,0,0,0,0,1,0,0,0,1
332,0,0,1,0,0,0,0,0,0,1,0,0,0,1
333,0,0,0,0,0,0,0,0,0,1,0,0,0,1
334,0,1,0,0,1,1,0,0,0,0,0,0,1,0
335,0,1,0,0,0,0,1,0,0,0,0,0,1,0
336,1,0,0,0,0,1,0,0,0,0,1,0,0,0
337,1,0,0,1,0,0,0,0,0,0,1,0,0,0
338,1,0,0,0,1,0,0,0,0,0,1,0,0,0
339,0,0,1,0,0,0,0,0,0,1,0,0,0,1
340,0,1,0,0,1,0,0,0,0,0,0,0,1,0
341,0,1,0,1,0,1,0,0,0,0,0,0,1,0
342,0,1,0,0,1,0,1,0,0,0,0,0,1,0
343,1,0,0,0,1,0,0,0,0,0,1,0,0,0
344,0,1,0,0,0,1,1,0,0,0,0,0,1,0
345,0,1,0,0,1,0,1,0,0,0,0,0,1,0
346,0,0,1,0,0,0,0,0,0,1,0,0,0,1
347,1,0,0,0,0,0,0,1,1,0,0,1,0,0
348,0,1,0,0,0,1,0,1,0,0,0,0,1,0
349,0,0,0,0,0,0,0,0,0,1,0,0,0,1
350,1,0,0,0,0,1,0,0,0,0,1,0,0,0
351,0,1,0,0,0,1,0,0,0,0,0,0,1,0
352,0,1,0,0,1,0,0,0,0,0,0,0,1,0
353,0,1,0,0,0,1,0,0,0,0,0,0,1,0
354,0,1,0,0,0,1,0,0,0,0,0,0,1,0
355,0,0,1,1,0,0,0,0,0,0,0,1,0,0
356,0,1,0,0,1,0,0,0,0,0,0,0,1,0
357,0,1,0,0,1,0,0,1,0,0,0,0,1,0
358,0,1,0,0,0,1,0,0,0,0,0,0,1,0
359,0,1,0,0,0,0,1,0,0,0,0,0,1,0
360,0,1,0,0,0,1,0,0,1,0,0,0,1,0
361,0,1,0,0,0,1,1,0,0,0,0,0,1,0
362,0,1,0,0,1,0,1,0,0,0,0,0,1,0
363,0,0,0,0,0,0,0,0,0,1,0,0,0,1
364,0,0,1,0,0,0,0,0,0,1,0,1,0,0
365,0,1,0,0,1,0,0,0,0,0,0,0,1,0
366,1,0,0,0,0,1,0,0,0,0,1,0,0,0
367,0,1,0,0,1,1,0,0,0,0,0,0,1,0
368,0,0,1,0,0,0,0,0,0,1,0,0,0,1
369,0,1,0,0,1,1,0,0,0,0,0,0,1,0
370,1,0,0,0,0,0,0,0,1,0,1,0,0,0
371,0,1,0,0,1,0,0,0,0,0,0,0,1,0
372,0,0,0,0,0,0,0,0,0,1,0,0,0,1
373,1,0,0,0,1,0,0,0,0,0,1,0,0,0
374,0,1,0,0,0,0,1,0,0,0,0,0,1,0
375,0,1,0,0,0,1,0,0,0,0,0,0,1,0
376,0,1,0,0,0,1,1,1,0,0,0,0,1,0
377,1,0,0,0,1,0,0,0,0,0,0,1,0,0
378,0,0,1,0,0,0,0,0,0,1,0,0,0,1
379,0,0,1,0,1,0,0,0,0,0,0,1,0,0
380,1,0,0,0,1,0,0,0,0,0,1,0,0,0
381,0,1,0,0,0,1,0,0,0,0,0,0,1,0
382,0,0,1,0,0,0,0,1,0,0,0,1,0,1
383,0,0,1,0,0,0,0,0,0,1,0,0,0,1
384,0,0,1,0,0,0,0,0,0,1,0,0,0,1
385,0,0,1,0,0,0,0,0,0,1,0,0,0,1
386,1,1,0,0,0,1,1,1,0,0,1,0,1,0
387,0,1,0,0,0,1,0,0,0,0,0,0,1,0
388,0,0,1,0,0,0,0,0,0,1,0,0,0,1
389,0,0,1,0,0,0,0,0,0,1,0,0,0,1
390,0,1,0,0,0,1,0,1,0,0,0,0,1,0
391,0,1,0,0,0,1,0,0,0,0,0,0,1,0
392,0,0,1,0,0,0,0,0,1,0,0,1,0,0
393,0,0,1,0,0,0,0,0,0,1,0,0,0,1
394,0,1,0,0,0,1,0,0,0,0,0,0,1,0
395,0,1,0,0,0,0,1,0,0,0,0,0,1,0
396,0,1,0,0,0,1,0,0,0,0,0,1,1,0
397,1,0,0,0,1,0,0,0,0,0,1,0,0,0
398,0,0,0,0,0,0,0,0,0,1,0,0,0,1
399,0,0,0,0,0,0,0,0,0,1,0,0,0,1
400,0,1,0,0,1,0,0,0,0,0,0,0,1,0
401,1,0,0,1,0,0,0,0,1,0,1,0,0,0
402,0,1,0,0,1,0,0,0,0,0,0,0,1,0
403,0,1,0,0,1,0,0,0,0,0,0,0,1,0
404,1,0,0,0,1,0,0,0,0,0,1,0,0,1
405,0,1,0,0,0,0,1,0,0,0,0,0,1,0
406,0,0,0,0,0,0,0,0,0,1,0,0,0,1
407,0,0,0,0,0,0,0,0,0,1,0,0,0,1
408,1,1,1,1,0,1,1,0,0,0,0,1,1,0
409,1,0,0,0,1,0,0,0,0,0,1,0,0,0
410,0,0,1,0,0,0,0,0,0,1,0,0,0,1
411,0,1,0,0,0,1,0,0,0,0,0,0,1,0
412,0,1,0,0,0,1,1,0,0,0,0,0,1,0
413,0,0,1,0,0,0,0,0,0,1,0,0,0,1
414,0,1,0,0,1,0,0,0,0,0,0,0,1,0
415,0,1,0,0,0,1,0,0,0,0,0,0,1,0
416,0,0,1,1,0,0,0,0,0,0,0,1,0,0
417,0,1,0,0,0,1,0,0,0,0,0,0,1,0
418,0,1,0,0,0,1,0,0,0,0,0,0,1,0
419,0,1,0,0,0,1,0,0,0,0,0,0,1,0
420,0,1,0,0,0,1,0,0,0,0,0,0,1,0
421,0,1,0,0,0,1,0,0,0,0,0,0,1,0
422,0,0,1,1,0,0,0,0,0,0,0,0,0,1
423,0,0,0,0,0,0,0,0,0,1,0,0,0,1
424,0,0,0,0,0,0,0,0,0,1,0,0,0,1
425,0,1,0,0,0,1,0,0,0,0,0,0,0,0
426,0,1,0,1,0,0,0,0,0,0,0,0,1,0
427,0,0,0,0,0,0,0,0,0,1,0,0,0,1
428,0,0,0,0,0,0,0,0,0,1,0,0,0,1
429,0,1,0,0,0,1,1,0,0,0,0,0,1,0
430,0,1,0,0,0,1,1,0,0,0,0,0,1,0
431,1,0,0,0,1,0,0,0,0,0,0,1,0,0
432,0,1,0,0,1,0,1,0,0,0,0,0,1,0
433,0,1,0,0,0,0,1,0,0,0,0,0,1,0
434,0,1,0,0,1,0,1,0,0,0,0,0,1,0
435,0,0,1,1,0,0,0,0,0,0,0,0,0,1
436,0,0,1,1,0,0,0,0,0,0,0,0,0,1
437,0,0,1,1,0,0,0,0,0,0,0,0,0,1
438,0,0,1,1,0,0,0,0,0,0,0,0,0,1
439,0,0,1,1,0,0,0,0,0,0,0,0,0,1
440,0,0,1,1,0,0,0,0,0,0,0,0,0,1
441,0,0,1,1,0,0,0,0,0,0,0,0,0,1
442,0,0,1,0,0,0,0,0,0,1,0,1,0,1
443,0,0,1,0,0,0,0,0,0,1,0,1,0,1
444,0,0,1,0,0,0,0,0,0,1,0,1,0,1
445,0,0,1,0,0,0,0,0,0,1,0,1,0,1
446,0,0,1,0,0,0,0,0,0,1,0,1,0,1
447,0,0,1,0,0,0,0,0,0,1,0,1,0,1
448,0,0,1,0,0,0,0,0,0,1,0,1,0,1
449,0,0,1,0,0,0,0,0,0,1,0,1,0,1
450,0,0,1,0,0,0,0,0,0,1,0,1,0,1
451,0,0,1,0,0,0,0,0,0,1,0,1,0,1
452,0,1,0,0,0,1,0,0,0,0,0,0,1,0
453,0,1,1,1,0,1,0,0,1,0,0,1,1,0
454,0,0,1,1,0,0,0,0,0,0,0,0,0,1
455,0,1,1,0,0,1,0,0,0,0,0,0,1,0
456,0,1,1,1,0,0,0,0,0,0,0,1,1,1
457,0,1,0,0,0,1,0,0,0,0,0,0,1,0
458,0,0,1,0,0,0,0,0,0,1,0,0,0,1
459,0,0,1,0,0,0,0,0,0,1,0,0,0,1
460,0,1,1,1,0,0,0,0,0,0,0,1,1,0
461,0,1,0,0,0,0,1,0,0,0,0,1,1,0
462,0,0,1,1,0,0,0,0,1,0,0,1,0,0
463,0,0,1,0,0,0,1,0,0,0,0,0,1,0
464,0,0,0,0,0,0,0,0,0,1,0,0,0,1
465,0,0,0,0,0,0,0,0,0,1,0,0,0,1
466,0,0,0,0,0,0,0,0,0,1,0,0,0,1
